"FILENAME";"RESULT";"COMMENT"
"instance09936.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance08228.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance04485.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance00854.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance00789.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance09955.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance00172.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance05852.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance13838.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance07934.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance13733.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance01374.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance04021.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance10420.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance13343.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance05370.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance13679.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance08199.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance08179.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance12128.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance04891.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance05931.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance04523.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance06278.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance00785.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance05479.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance02308.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance01318.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance15452.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance02372.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance06165.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance06960.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance15451.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance13929.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance08946.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance00743.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance09125.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance05871.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance04324.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance04186.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance07136.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance04821.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance09652.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance02461.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance11321.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance15416.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance01077.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance03015.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance04993.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance08711.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance03651.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance00506.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance01394.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance04781.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance13236.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance12314.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance04728.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance02422.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance06558.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance09207.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance01239.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance02860.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance11902.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance01457.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance14577.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance00170.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance05003.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance03799.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance15445.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance06290.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance01773.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance06034.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance00655.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance08649.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance07604.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance03011.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance13497.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance04624.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance00677.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance04179.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance03466.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance03406.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance05541.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance01524.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance03255.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance03271.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance13677.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance02689.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance04224.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance10117.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance13070.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance07794.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance09684.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance03302.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance03346.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance03432.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance02862.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance04856.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance03437.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance15234.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance08846.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance05456.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance03386.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance03326.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance00369.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance05837.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance06931.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance05265.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance03110.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance05371.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance04505.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance05951.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance03892.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance03186.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance00491.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance03173.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance09546.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance02902.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance07812.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance14520.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance01034.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance02579.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance05922.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance03184.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance08409.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance02915.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance11752.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance02924.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance05646.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance03493.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance13116.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
